ALV-5000/E-WIN Data
Date :	"13.03.17"
Time :	"11:39:45"
Samplename : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89454
Refractive Index:	       1.33000
Wavelength [nm] :	     532.00000
Angle [°]       :	      80.00000
Duration [s]    :	        30
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	      28.23326
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  2.00000E-004	  6.39716E-001
  4.00000E-004	  6.11728E-001
  6.00000E-004	  5.80750E-001
  8.00000E-004	  5.74127E-001
  1.00000E-003	  5.40585E-001
  1.20000E-003	  5.56608E-001
  1.40000E-003	  4.93583E-001
  1.60000E-003	  5.77332E-001
  1.80000E-003	  5.43576E-001
  2.00000E-003	  5.55754E-001
  2.20000E-003	  5.59172E-001
  2.40000E-003	  5.49985E-001
  2.60000E-003	  5.38235E-001
  2.80000E-003	  5.69427E-001
  3.00000E-003	  5.44644E-001
  3.20000E-003	  5.35023E-001
  3.60000E-003	  5.57669E-001
  4.00000E-003	  5.32139E-001
  4.40000E-003	  5.46773E-001
  4.80000E-003	  5.45171E-001
  5.20000E-003	  5.23166E-001
  5.60000E-003	  5.20281E-001
  6.00000E-003	  5.47414E-001
  6.40000E-003	  5.42909E-001
  7.20000E-003	  5.17005E-001
  8.00000E-003	  5.13854E-001
  8.80000E-003	  5.26031E-001
  9.60000E-003	  5.35378E-001
  1.04000E-002	  5.30840E-001
  1.12000E-002	  5.29131E-001
  1.20000E-002	  4.96017E-001
  1.28000E-002	  5.12985E-001
  1.44000E-002	  5.10875E-001
  1.60000E-002	  4.94158E-001
  1.76000E-002	  5.02196E-001
  1.92000E-002	  5.15468E-001
  2.08000E-002	  4.93277E-001
  2.24000E-002	  5.04706E-001
  2.40000E-002	  4.82888E-001
  2.56000E-002	  4.86970E-001
  2.88000E-002	  4.83579E-001
  3.20000E-002	  4.69226E-001
  3.52000E-002	  4.69105E-001
  3.84000E-002	  4.58292E-001
  4.16000E-002	  4.46941E-001
  4.48000E-002	  4.46647E-001
  4.80000E-002	  4.29223E-001
  5.12000E-002	  4.30229E-001
  5.76000E-002	  4.13793E-001
  6.40000E-002	  4.07872E-001
  7.04000E-002	  3.94934E-001
  7.68000E-002	  3.73363E-001
  8.32000E-002	  3.66567E-001
  8.96000E-002	  3.55600E-001
  9.60000E-002	  3.47078E-001
  1.02400E-001	  3.36232E-001
  1.15200E-001	  3.16826E-001
  1.28000E-001	  2.94402E-001
  1.40800E-001	  2.80719E-001
  1.53600E-001	  2.61212E-001
  1.66400E-001	  2.46964E-001
  1.79200E-001	  2.35472E-001
  1.92000E-001	  2.16962E-001
  2.04800E-001	  2.03524E-001
  2.30400E-001	  1.82057E-001
  2.56000E-001	  1.59298E-001
  2.81600E-001	  1.42426E-001
  3.07200E-001	  1.23178E-001
  3.32800E-001	  1.12236E-001
  3.58400E-001	  9.71992E-002
  3.84000E-001	  8.65412E-002
  4.09600E-001	  7.73045E-002
  4.60800E-001	  6.32487E-002
  5.12000E-001	  5.01533E-002
  5.63200E-001	  3.97455E-002
  6.14400E-001	  2.99359E-002
  6.65600E-001	  2.30163E-002
  7.16800E-001	  1.39923E-002
  7.68000E-001	  1.25072E-002
  8.19200E-001	  1.10781E-002
  9.21600E-001	  9.14507E-003
  1.02400E+000	  5.97817E-003
  1.12640E+000	  3.10785E-003
  1.22880E+000	  2.08183E-003
  1.33120E+000	  1.51896E-003
  1.43360E+000	  2.10970E-003
  1.53600E+000	  2.48898E-003
  1.63840E+000	  1.45332E-003
  1.84320E+000	 -1.63591E-003
  2.04800E+000	 -3.08225E-004
  2.25280E+000	  5.02756E-005
  2.45760E+000	  2.38952E-003
  2.66240E+000	  1.92792E-003
  2.86720E+000	 -5.27686E-004
  3.07200E+000	 -1.16396E-003
  3.22560E+000	 -1.88875E-003
  3.63520E+000	 -1.48491E-003
  4.04480E+000	 -5.99050E-004
  4.45440E+000	 -3.14577E-004
  4.86400E+000	  1.58210E-004
  5.27360E+000	 -1.21262E-003
  5.68320E+000	 -1.08271E-003
  6.09280E+000	 -2.83887E-003
  6.50240E+000	 -4.83125E-004
  7.32160E+000	  1.89778E-003
  8.14080E+000	  2.11758E-003
  8.96000E+000	 -5.70561E-004
  9.77920E+000	 -2.36914E-003
  1.05984E+001	 -1.76496E-003
  1.14176E+001	 -1.16029E-003
  1.22368E+001	 -8.72153E-004
  1.30560E+001	 -1.18743E-003
  1.46944E+001	  3.01737E-004
  1.63328E+001	  3.34865E-004
  1.79712E+001	  1.01146E-003
  1.96096E+001	 -7.49435E-004
  2.12480E+001	 -3.90728E-005
  2.28864E+001	 -1.39125E-004
  2.45248E+001	  6.53012E-004
  2.61632E+001	  4.55575E-004
  2.94400E+001	 -1.86358E-004
  3.27168E+001	  3.45470E-004
  3.59936E+001	  1.33800E-003
  3.92704E+001	  3.69190E-004
  4.25472E+001	  2.53908E-005
  4.58240E+001	 -1.47105E-003
  4.91008E+001	  1.10955E-004
  5.23776E+001	 -3.61134E-004
  5.89312E+001	 -4.64059E-004
  6.54848E+001	 -1.17495E-005
  7.20384E+001	  2.79224E-004
  7.85920E+001	  1.31949E-003
  8.51456E+001	 -1.25571E-003
  9.16992E+001	 -8.88975E-005
  9.82528E+001	 -7.48294E-004
  1.04806E+002	 -1.30601E-005
  1.17914E+002	  2.68014E-004
  1.31021E+002	 -8.22183E-004
  1.44128E+002	 -1.79720E-004
  1.57235E+002	  2.05073E-004
  1.70342E+002	 -8.57696E-004
  1.83450E+002	 -5.26873E-004
  1.96557E+002	  3.97655E-004
  2.09664E+002	 -3.38777E-005
  2.35878E+002	  6.48990E-004
  2.62093E+002	 -3.09618E-004
  2.88307E+002	  2.78149E-006
  3.14522E+002	 -1.00810E-004
  3.40736E+002	 -8.44849E-005
  3.66950E+002	 -2.42923E-005
  3.93165E+002	  2.59141E-004
  4.19379E+002	 -7.41737E-005
  4.71808E+002	  1.52338E-004
  5.24237E+002	 -1.59610E-004
  5.76666E+002	 -2.82764E-004
  6.29094E+002	 -1.41610E-004
  6.81523E+002	 -9.48177E-007
  7.33952E+002	 -1.97791E-004
  7.86381E+002	  2.22260E-005
  8.38810E+002	  2.69218E-005
  9.43667E+002	 -2.16083E-004
  1.04852E+003	 -4.75409E-005
  1.15338E+003	  1.64015E-004
  1.25824E+003	  4.38804E-005
  1.36310E+003	 -1.41836E-005
  1.46796E+003	  5.05761E-005
  1.57281E+003	 -1.01035E-004
  1.67767E+003	  5.47457E-005
  1.88739E+003	 -8.72254E-005
  2.09710E+003	 -2.32906E-004
  2.30682E+003	  2.55634E-005
  2.51653E+003	  9.48584E-005
  2.72625E+003	  5.36779E-005
  2.93596E+003	  1.95022E-004
  3.14568E+003	  9.84356E-005
  3.35539E+003	  5.43317E-005
  3.77482E+003	 -1.68327E-004
  4.19425E+003	  1.09114E-004
  4.61368E+003	 -2.82870E-005
  5.03311E+003	  1.34329E-004
  5.45254E+003	  1.13901E-005
  5.87197E+003	  3.91483E-005
  6.29140E+003	 -1.27913E-004

"Count Rate"
       0.11719	      27.34204
       0.23438	      28.42616
       0.35156	      26.00183
       0.46875	      29.03225
       0.58594	      28.61396
       0.70313	      29.26273
       0.82031	      29.48467
       0.93750	      29.25419
       1.05469	      27.89691
       1.17188	      29.65540
       1.28906	      30.80782
       1.40625	      27.46155
       1.52344	      27.82008
       1.64063	      30.88464
       1.75781	      27.92252
       1.87500	      29.10907
       1.99219	      30.26149
       2.10938	      27.52131
       2.22656	      28.46031
       2.34375	      27.15424
       2.46094	      29.51028
       2.57813	      25.99329
       2.69531	      28.10178
       2.81250	      28.48592
       2.92969	      28.53714
       3.04688	      29.49321
       3.16406	      27.85423
       3.28125	      28.04203
       3.39844	      27.76032
       3.51563	      28.89566
       3.63281	      27.68350
       3.75000	      28.36641
       3.86719	      26.84693
       3.98438	      27.74325
       4.10156	      30.01393
       4.21875	      30.25295
       4.33594	      29.74930
       4.45313	      28.86152
       4.57031	      28.69933
       4.68750	      26.55669
       4.80469	      30.96147
       4.92188	      26.86400
       5.03906	      27.97374
       5.15625	      26.97498
       5.27344	      26.71889
       5.39063	      27.09449
       5.50781	      29.33102
       5.62500	      26.47133
       5.74219	      28.48592
       5.85938	      28.17007
       5.97656	      30.20173
       6.09375	      29.91150
       6.21094	      27.49570
       6.32813	      27.80301
       6.44531	      25.34453
       6.56250	      25.53233
       6.67969	      28.73347
       6.79688	      26.87254
       6.91406	      27.74325
       7.03125	      28.62250
       7.14844	      30.51758
       7.26563	      30.02247
       7.38281	      27.35912
       7.50000	      27.64935
       7.61719	      26.14695
       7.73438	      30.95293
       7.85156	      28.05056
       7.96875	      27.76032
       8.08594	      27.08595
       8.20313	      29.07493
       8.32031	      28.22129
       8.43750	      29.33956
       8.55469	      29.97125
       8.67188	      27.53838
       8.78906	      28.74201
       8.90625	      27.85423
       9.02344	      27.35058
       9.14063	      31.42243
       9.25781	      26.69328
       9.37500	      26.71889
       9.49219	      27.41887
       9.60938	      27.60667
       9.72656	      26.45426
       9.84375	      28.94688
       9.96094	      28.75908
      10.07813	      29.62979
      10.19531	      28.45177
      10.31250	      27.65789
      10.42969	      26.53962
      10.54688	      29.80052
      10.66406	      27.76886
