ALV-5000/E-WIN Data
Date :	"13.03.17"
Time :	"11:44:37"
Samplename : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89454
Refractive Index:	       1.33000
Wavelength [nm] :	     532.00000
Angle [°]       :	      80.00000
Duration [s]    :	        30
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	     113.48949
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  2.00000E-004	  4.74411E-001
  4.00000E-004	  4.84499E-001
  6.00000E-004	  4.64415E-001
  8.00000E-004	  4.61955E-001
  1.00000E-003	  4.65221E-001
  1.20000E-003	  4.56204E-001
  1.40000E-003	  4.55939E-001
  1.60000E-003	  4.56653E-001
  1.80000E-003	  4.56098E-001
  2.00000E-003	  4.56719E-001
  2.20000E-003	  4.58042E-001
  2.40000E-003	  4.61572E-001
  2.60000E-003	  4.49421E-001
  2.80000E-003	  4.56151E-001
  3.00000E-003	  4.53467E-001
  3.20000E-003	  4.48953E-001
  3.60000E-003	  4.52517E-001
  4.00000E-003	  4.51512E-001
  4.40000E-003	  4.40478E-001
  4.80000E-003	  4.44451E-001
  5.20000E-003	  4.43247E-001
  5.60000E-003	  4.45276E-001
  6.00000E-003	  4.42414E-001
  6.40000E-003	  4.41391E-001
  7.20000E-003	  4.43542E-001
  8.00000E-003	  4.36852E-001
  8.80000E-003	  4.35952E-001
  9.60000E-003	  4.31070E-001
  1.04000E-002	  4.29546E-001
  1.12000E-002	  4.26713E-001
  1.20000E-002	  4.23698E-001
  1.28000E-002	  4.22991E-001
  1.44000E-002	  4.16861E-001
  1.60000E-002	  4.12245E-001
  1.76000E-002	  4.08245E-001
  1.92000E-002	  4.02922E-001
  2.08000E-002	  3.96942E-001
  2.24000E-002	  3.94198E-001
  2.40000E-002	  3.87924E-001
  2.56000E-002	  3.84534E-001
  2.88000E-002	  3.75489E-001
  3.20000E-002	  3.66606E-001
  3.52000E-002	  3.57859E-001
  3.84000E-002	  3.49387E-001
  4.16000E-002	  3.42558E-001
  4.48000E-002	  3.35457E-001
  4.80000E-002	  3.24934E-001
  5.12000E-002	  3.18690E-001
  5.76000E-002	  3.04079E-001
  6.40000E-002	  2.91223E-001
  7.04000E-002	  2.78828E-001
  7.68000E-002	  2.65666E-001
  8.32000E-002	  2.52913E-001
  8.96000E-002	  2.41762E-001
  9.60000E-002	  2.31234E-001
  1.02400E-001	  2.21635E-001
  1.15200E-001	  2.03108E-001
  1.28000E-001	  1.85477E-001
  1.40800E-001	  1.69048E-001
  1.53600E-001	  1.54953E-001
  1.66400E-001	  1.41858E-001
  1.79200E-001	  1.29433E-001
  1.92000E-001	  1.17898E-001
  2.04800E-001	  1.07724E-001
  2.30400E-001	  8.93238E-002
  2.56000E-001	  7.61320E-002
  2.81600E-001	  6.42161E-002
  3.07200E-001	  5.38349E-002
  3.32800E-001	  4.50529E-002
  3.58400E-001	  3.73924E-002
  3.84000E-001	  3.11816E-002
  4.09600E-001	  2.68255E-002
  4.60800E-001	  1.91162E-002
  5.12000E-001	  1.39487E-002
  5.63200E-001	  8.99697E-003
  6.14400E-001	  6.49146E-003
  6.65600E-001	  4.21655E-003
  7.16800E-001	  2.41714E-003
  7.68000E-001	  1.71490E-003
  8.19200E-001	  2.09835E-003
  9.21600E-001	  2.13270E-003
  1.02400E+000	  2.28527E-003
  1.12640E+000	  1.47073E-003
  1.22880E+000	  1.88975E-003
  1.33120E+000	  1.92417E-003
  1.43360E+000	  1.08278E-003
  1.53600E+000	  7.66624E-004
  1.63840E+000	  2.66001E-004
  1.84320E+000	  9.55288E-005
  2.04800E+000	  5.11952E-004
  2.25280E+000	 -4.15750E-004
  2.45760E+000	 -3.88483E-004
  2.66240E+000	 -9.55698E-004
  2.86720E+000	 -4.85327E-004
  3.07200E+000	  4.96161E-004
  3.22560E+000	  9.87923E-004
  3.63520E+000	 -5.31593E-005
  4.04480E+000	 -8.30392E-004
  4.45440E+000	  5.38238E-004
  4.86400E+000	  9.43150E-004
  5.27360E+000	  1.51137E-003
  5.68320E+000	  9.55493E-004
  6.09280E+000	 -5.90073E-005
  6.50240E+000	 -5.66453E-004
  7.32160E+000	  4.18075E-005
  8.14080E+000	 -7.77101E-004
  8.96000E+000	 -6.16347E-004
  9.77920E+000	  6.64576E-004
  1.05984E+001	  6.04368E-004
  1.14176E+001	 -1.18595E-004
  1.22368E+001	 -1.15296E-004
  1.30560E+001	  3.03287E-004
  1.46944E+001	  2.66491E-004
  1.63328E+001	  9.89095E-004
  1.79712E+001	  9.95856E-004
  1.96096E+001	  2.51422E-004
  2.12480E+001	  5.06852E-004
  2.28864E+001	 -1.78109E-004
  2.45248E+001	  4.97909E-005
  2.61632E+001	  1.02850E-005
  2.94400E+001	  1.56151E-004
  3.27168E+001	 -2.86820E-004
