0,000	-0,730
45,000	-0,820
90,000	-0,700
135,000	-0,580
180,000	-0,560
225,000	-0,600
270,000	-0,740
315,000	-0,600
360,000	-0,590
405,000	-0,730
450,000	-0,660
495,000	-0,730
540,000	-0,750
585,000	-0,600
630,000	-0,450
675,000	-0,550
720,000	-0,660
765,000	-0,640
810,000	-0,520
855,000	-0,580
900,000	-0,360
945,000	-0,450
990,000	-0,390
1035,000	-0,410
1080,000	-0,420
1125,000	-0,510
1170,000	-0,270
1215,000	-0,250
1260,000	-0,140
1305,000	-0,270
1350,000	-0,190
1395,000	-0,190
1440,000	-0,130
1485,000	-0,090
1530,000	-0,060
1575,000	0,160
1620,000	-0,020
1665,000	-0,080
1710,000	0,160
1755,000	0,240
1800,000	0,090
1845,000	0,300
1890,000	0,180
1935,000	0,380
1980,000	0,330
2025,000	0,340
2070,000	0,280
2115,000	0,460
2160,000	0,540
2205,000	0,370
2250,000	0,640
2295,000	0,620
2340,000	0,620
2385,000	0,510
2430,000	0,770
2475,000	0,600
2520,000	0,740
2565,000	0,860
2610,000	0,900
2655,000	0,890
2700,000	0,930
2745,000	1,200
2790,000	1,250
2835,000	1,480
2880,000	1,390
2925,000	1,250
2970,000	1,310
3015,000	1,270
3060,000	1,470
3105,000	1,190
3150,000	1,210
3195,000	1,190
3240,000	1,160
3285,000	1,150
3330,000	1,050
3375,000	1,010
3420,000	1,220
3465,000	1,310
3510,000	1,390
3555,000	1,340
3600,000	1,470
3645,000	1,310
3690,000	1,420
3735,000	1,320
3780,000	1,390
3825,000	1,520
3870,000	1,560
3915,000	1,570
3960,000	1,710
4005,000	1,560
4050,000	1,750
4095,000	1,870
4140,000	1,750
4185,000	1,950
4230,000	1,910
4275,000	1,790
4320,000	1,980
4365,000	2,030
4410,000	2,210
4455,000	2,190
4500,000	2,360
4545,000	2,260
4590,000	2,330
4635,000	2,310
4680,000	2,460
4725,000	2,490
4770,000	2,550
4815,000	2,600
4860,000	2,530
4905,000	2,600
4950,000	2,740
4995,000	2,820
5040,000	2,640
5085,000	2,840
5130,000	2,960
5175,000	2,960
5220,000	2,880
5265,000	2,950
5310,000	3,170
5355,000	3,080
5400,000	3,170
5445,000	3,290
5490,000	3,330
5535,000	3,290
5580,000	3,330
5625,000	3,470
5670,000	3,420
5715,000	3,440
5760,000	3,480
5805,000	3,600
5850,000	3,540
5895,000	3,530
5940,000	3,530
5985,000	3,610
6030,000	3,710
6075,000	3,770
6120,000	3,730
6165,000	3,690
6210,000	3,780
6255,000	3,760
6300,000	3,910
6345,000	3,800
6390,000	3,730
6435,000	3,830
6480,000	3,760
6525,000	3,770
6570,000	3,690
6615,000	3,590
6660,000	3,480
6705,000	3,240
6750,000	3,250
6795,000	3,010
6840,000	2,870
6885,000	2,580
6930,000	2,580
6975,000	2,420
7020,000	2,410
7065,000	2,510
7110,000	2,710
7155,000	2,980
7200,000	2,970
7245,000	3,160
7290,000	2,820
7335,000	2,600
7380,000	2,400
7425,000	2,320
7470,000	2,600
7515,000	2,570
7560,000	2,770
7605,000	2,810
7650,000	2,740
7695,000	2,710
7740,000	2,740
7785,000	2,780
7830,000	2,720
7875,000	2,820
7920,000	2,750
7965,000	2,890
8010,000	3,030
8055,000	3,150
8100,000	3,310
8145,000	3,460
8190,000	3,490
8235,000	3,480
8280,000	3,590
8325,000	3,600
8370,000	3,660
8415,000	3,650
8460,000	3,680
8505,000	3,670
8550,000	3,650
8595,000	3,590
8640,000	3,460
8685,000	3,410
8730,000	3,460
8775,000	3,530
8820,000	3,220
8865,000	3,130
8910,000	2,850
8955,000	2,550
9000,000	2,330
9045,000	2,180
9090,000	2,420
9135,000	2,690
9180,000	3,070
9225,000	3,360
9270,000	3,670
9315,000	3,850
9360,000	4,240
9405,000	4,340
9450,000	4,620
9495,000	4,820
9540,000	5,060
9585,000	5,180
9630,000	5,130
9675,000	5,410
9720,000	5,340
9765,000	5,510
9810,000	5,570
9855,000	5,590
9900,000	5,630
9945,000	5,710
9990,000	5,820
10035,000	5,790
10080,000	5,820
10125,000	5,940
10170,000	5,960
10215,000	6,060
10260,000	5,970
10305,000	6,040
10350,000	6,050
10395,000	6,000
10440,000	5,990
10485,000	5,970
10530,000	6,190
10575,000	6,240
10620,000	6,190
10665,000	6,250
10710,000	6,170
10755,000	6,350
10800,000	6,210
10845,000	6,150
10890,000	6,060
10935,000	6,170
10980,000	6,220
11025,000	6,160
11070,000	6,040
11115,000	5,790
11160,000	5,730
11205,000	5,620
11250,000	5,550
11295,000	5,640
11340,000	5,550
11385,000	5,520
11430,000	5,630
11475,000	5,650
11520,000	5,710
11565,000	5,840
11610,000	5,720
11655,000	5,790
11700,000	5,760
11745,000	5,720
11790,000	5,810
11835,000	5,810
11880,000	5,680
11925,000	5,700
11970,000	5,750
12015,000	5,840
12060,000	5,690
12105,000	5,890
12150,000	5,890
12195,000	5,850
12240,000	5,810
12285,000	5,780
12330,000	5,700
12375,000	5,750
12420,000	5,810
12465,000	5,760
12510,000	5,730
12555,000	5,730
12600,000	5,650
12645,000	5,590
12690,000	5,540
12735,000	5,540
12780,000	5,430
12825,000	5,600
12870,000	5,420
12915,000	5,370
12960,000	5,370
13005,000	5,400
13050,000	5,400
13095,000	5,270
13140,000	5,440
13185,000	5,440
13230,000	5,270
13275,000	5,160
13320,000	5,200
13365,000	5,060
13410,000	5,200
13455,000	5,180
13500,000	5,150
13545,000	5,150
13590,000	5,140
13635,000	5,110
13680,000	5,000
13725,000	5,030
13770,000	5,000
13815,000	5,050
13860,000	5,030
13905,000	4,920
13950,000	4,870
13995,000	4,760
14040,000	4,720
14085,000	4,760
14130,000	4,690
14175,000	4,730
14220,000	4,570
14265,000	4,630
14310,000	4,610
14355,000	4,620
14400,000	4,610
14445,000	4,580
14490,000	4,610
14535,000	4,590
14580,000	4,510
14625,000	4,410
14670,000	4,440
14715,000	4,310
14760,000	4,310
14805,000	4,270
14850,000	4,290
14895,000	4,270
14940,000	4,070
14985,000	4,150
15030,000	4,220
15075,000	4,080
15120,000	4,030
15165,000	4,110
15210,000	3,970
15255,000	4,220
15300,000	4,010
15345,000	4,020
15390,000	4,040
15435,000	3,760
15480,000	3,830
15525,000	3,870
15570,000	3,960
15615,000	3,800
15660,000	3,910
15705,000	3,810
15750,000	3,720
15795,000	3,770
15840,000	3,710
15885,000	3,560
15930,000	3,130
15975,000	2,820
16020,000	2,260
16065,000	1,720
16110,000	1,160
16155,000	0,970
16200,000	0,930
16245,000	1,020
16290,000	1,060
16335,000	1,000
16380,000	1,090
16425,000	1,000
16470,000	0,970
16515,000	1,170
16560,000	1,110
16605,000	1,240
16650,000	1,600
16695,000	1,830
16740,000	2,000
16785,000	2,220
16830,000	2,280
16875,000	2,360
16920,000	2,610
16965,000	2,740
17010,000	2,840
17055,000	2,690
17100,000	2,720
17145,000	2,610
17190,000	2,800
17235,000	2,810
17280,000	2,670
17325,000	2,700
17370,000	2,680
17415,000	2,730
17460,000	2,670
17505,000	2,640
17550,000	2,690
17595,000	2,590
17640,000	2,600
17685,000	2,600
17730,000	2,460
17775,000	2,610
17820,000	2,480
17865,000	2,610
17910,000	2,580
17955,000	2,550
18000,000	2,480
18045,000	2,490
18090,000	2,360
18135,000	2,330
18180,000	2,480
18225,000	2,480
18270,000	2,410
18315,000	2,230
18360,000	2,260
18405,000	2,150
18450,000	2,270
18495,000	2,240
18540,000	2,160
18585,000	2,100
18630,000	2,150
18675,000	2,120
18720,000	2,020
18765,000	2,120
18810,000	2,060
18855,000	2,090
18900,000	2,100
18945,000	1,970
18990,000	1,920
19035,000	1,960
19080,000	1,910
19125,000	1,760
19170,000	1,970
19215,000	1,850
19260,000	1,800
19305,000	1,780
19350,000	1,590
19395,000	1,720
19440,000	1,660
19485,000	1,710
19530,000	1,550
19575,000	1,640
19620,000	1,630
