0,000	-0,690
45,000	-0,810
90,000	-0,740
135,000	-0,700
180,000	-0,800
225,000	-0,720
270,000	-0,680
315,000	-0,690
360,000	-0,780
405,000	-0,720
450,000	-0,770
495,000	-0,800
540,000	-0,740
585,000	-0,640
630,000	-0,690
675,000	-0,620
720,000	-0,680
765,000	-0,660
810,000	-0,730
855,000	-0,740
900,000	-0,590
945,000	-0,690
990,000	-0,670
1035,000	-0,690
1080,000	-0,770
1125,000	-0,710
1170,000	-0,560
1215,000	-0,810
1260,000	-0,730
1305,000	-0,830
1350,000	-0,860
1395,000	-0,760
1440,000	-0,760
1485,000	-0,780
1530,000	-0,540
1575,000	-0,730
1620,000	-0,720
1665,000	-0,620
1710,000	-0,840
1755,000	-0,710
1800,000	-0,790
1845,000	-0,620
1890,000	-0,620
1935,000	-0,630
1980,000	-0,420
2025,000	-0,200
2070,000	0,060
2115,000	0,300
2160,000	0,110
2205,000	0,120
2250,000	-0,020
2295,000	0,020
2340,000	-0,220
2385,000	-0,440
2430,000	-0,960
2475,000	-0,870
2520,000	-0,640
2565,000	-0,700
2610,000	-0,720
2655,000	-0,880
2700,000	-0,860
2745,000	-0,740
2790,000	-0,840
2835,000	-0,920
2880,000	-0,690
2925,000	-0,730
2970,000	-0,730
3015,000	-0,640
3060,000	-0,670
3105,000	-1,010
3150,000	-0,760
3195,000	-0,920
3240,000	-0,600
3285,000	-0,510
3330,000	-0,720
3375,000	-0,720
3420,000	-0,860
3465,000	-0,790
3510,000	-0,680
3555,000	-0,410
3600,000	-0,690
3645,000	-0,730
3690,000	-0,820
3735,000	-0,630
3780,000	-0,670
3825,000	-0,660
3870,000	-0,750
3915,000	-0,800
3960,000	-0,590
4005,000	-0,680
4050,000	-0,620
4095,000	-0,330
4140,000	-0,790
4185,000	-0,730
4230,000	-0,760
4275,000	-0,670
4320,000	-0,640
4365,000	-0,720
4410,000	-0,770
4455,000	-0,720
4500,000	-0,940
4545,000	-0,510
4590,000	-0,700
4635,000	-0,650
4680,000	-0,880
4725,000	-0,710
4770,000	-0,780
4815,000	-0,620
4860,000	-0,810
4905,000	-0,700
4950,000	-0,920
4995,000	-0,790
5040,000	-0,620
5085,000	-0,680
5130,000	-0,750
5175,000	-0,670
5220,000	-0,940
5265,000	-0,720
5310,000	-0,860
5355,000	-0,720
5400,000	-0,700
5445,000	-0,690
