ALV-5000/E-WIN Data
Date :	"13.03.17"
Time :	"11:40:49"
Samplename : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89454
Refractive Index:	       1.33000
Wavelength [nm] :	     532.00000
Angle [°]       :	      80.00000
Duration [s]    :	        30
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	      37.33622
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  2.00000E-004	  5.65684E-001
  4.00000E-004	  5.51879E-001
  6.00000E-004	  5.45771E-001
  8.00000E-004	  5.37952E-001
  1.00000E-003	  5.20482E-001
  1.20000E-003	  5.13397E-001
  1.40000E-003	  5.38196E-001
  1.60000E-003	  5.19993E-001
  1.80000E-003	  5.29278E-001
  2.00000E-003	  5.27201E-001
  2.20000E-003	  5.27079E-001
  2.40000E-003	  5.21337E-001
  2.60000E-003	  5.20726E-001
  2.80000E-003	  5.17184E-001
  3.00000E-003	  5.15595E-001
  3.20000E-003	  5.10645E-001
  3.60000E-003	  5.03010E-001
  4.00000E-003	  5.10156E-001
  4.40000E-003	  5.05086E-001
  4.80000E-003	  4.98308E-001
  5.20000E-003	  5.05943E-001
  5.60000E-003	  4.92810E-001
  6.00000E-003	  5.04049E-001
  6.40000E-003	  5.03654E-001
  7.20000E-003	  4.96660E-001
  8.00000E-003	  4.99683E-001
  8.80000E-003	  4.86489E-001
  9.60000E-003	  5.01973E-001
  1.04000E-002	  4.93726E-001
  1.12000E-002	  4.93116E-001
  1.20000E-002	  4.92444E-001
  1.28000E-002	  4.89301E-001
  1.44000E-002	  4.90980E-001
  1.60000E-002	  4.77389E-001
  1.76000E-002	  4.79252E-001
  1.92000E-002	  4.64867E-001
  2.08000E-002	  4.59064E-001
  2.24000E-002	  4.64363E-001
  2.40000E-002	  4.51337E-001
  2.56000E-002	  4.50965E-001
  2.88000E-002	  4.46849E-001
  3.20000E-002	  4.35833E-001
  3.52000E-002	  4.29206E-001
  3.84000E-002	  4.25319E-001
  4.16000E-002	  4.15737E-001
  4.48000E-002	  4.11286E-001
  4.80000E-002	  4.03115E-001
  5.12000E-002	  3.95838E-001
  5.76000E-002	  3.80815E-001
  6.40000E-002	  3.70026E-001
  7.04000E-002	  3.59370E-001
  7.68000E-002	  3.42854E-001
  8.32000E-002	  3.29378E-001
  8.96000E-002	  3.17721E-001
  9.60000E-002	  3.08387E-001
  1.02400E-001	  2.99302E-001
  1.15200E-001	  2.78358E-001
  1.28000E-001	  2.57915E-001
  1.40800E-001	  2.43951E-001
  1.53600E-001	  2.25973E-001
  1.66400E-001	  2.09937E-001
  1.79200E-001	  1.94770E-001
  1.92000E-001	  1.85202E-001
  2.04800E-001	  1.72218E-001
  2.30400E-001	  1.50061E-001
  2.56000E-001	  1.28790E-001
  2.81600E-001	  1.12296E-001
  3.07200E-001	  9.75443E-002
  3.32800E-001	  8.44006E-002
  3.58400E-001	  7.36909E-002
  3.84000E-001	  6.23120E-002
  4.09600E-001	  5.48560E-002
  4.60800E-001	  4.33609E-002
  5.12000E-001	  3.27649E-002
  5.63200E-001	  2.54623E-002
  6.14400E-001	  1.96610E-002
  6.65600E-001	  1.52853E-002
  7.16800E-001	  1.17991E-002
  7.68000E-001	  1.04500E-002
  8.19200E-001	  8.45676E-003
  9.21600E-001	  4.95315E-003
  1.02400E+000	  3.57338E-003
  1.12640E+000	  1.80380E-003
  1.22880E+000	 -1.82946E-004
  1.33120E+000	 -2.10453E-003
  1.43360E+000	 -3.18226E-003
  1.53600E+000	 -2.93495E-003
  1.63840E+000	 -1.47002E-003
  1.84320E+000	  4.62500E-004
  2.04800E+000	 -8.64147E-004
  2.25280E+000	  1.12017E-004
  2.45760E+000	  1.35363E-003
  2.66240E+000	  6.72367E-004
  2.86720E+000	 -7.64712E-004
  3.07200E+000	 -6.50979E-004
  3.22560E+000	 -9.75633E-004
  3.63520E+000	  7.03743E-004
  4.04480E+000	  4.26885E-005
  4.45440E+000	  1.23493E-003
  4.86400E+000	  1.13251E-003
  5.27360E+000	 -1.01518E-003
  5.68320E+000	 -9.94380E-004
  6.09280E+000	  1.86619E-003
  6.50240E+000	  3.15420E-004
  7.32160E+000	  6.69042E-004
  8.14080E+000	  1.50076E-003
  8.96000E+000	 -1.75249E-004
  9.77920E+000	  2.21576E-003
  1.05984E+001	  4.74032E-004
  1.14176E+001	  2.45709E-003
  1.22368E+001	  6.41672E-004
  1.30560E+001	 -2.02734E-004
  1.46944E+001	 -8.71605E-004
  1.63328E+001	 -1.73700E-003
  1.79712E+001	  2.86898E-004
  1.96096E+001	 -5.01527E-004
  2.12480E+001	 -6.21378E-004
  2.28864E+001	  3.24833E-004
  2.45248E+001	 -1.42732E-003
  2.61632E+001	 -9.59398E-004
  2.94400E+001	 -4.31666E-004
  3.27168E+001	  6.28266E-004
  3.59936E+001	 -1.94692E-004
  3.92704E+001	  7.84754E-004
  4.25472E+001	 -8.39238E-004
  4.58240E+001	 -2.18315E-004
  4.91008E+001	 -4.88482E-004
  5.23776E+001	 -6.91850E-004
  5.89312E+001	 -1.28612E-004
  6.54848E+001	  1.17382E-005
  7.20384E+001	  7.39182E-005
  7.85920E+001	 -8.66628E-004
  8.51456E+001	 -1.65835E-004
  9.16992E+001	  4.31296E-004
  9.82528E+001	 -1.02982E-004
  1.04806E+002	  5.54309E-004
  1.17914E+002	  1.10798E-003
  1.31021E+002	 -1.13316E-004
  1.44128E+002	 -1.74664E-004
  1.57235E+002	 -4.02360E-004
  1.70342E+002	  5.21077E-004
  1.83450E+002	  7.93520E-004
  1.96557E+002	  5.68220E-004
  2.09664E+002	  1.50683E-004
  2.35878E+002	  2.25448E-004
  2.62093E+002	  6.09714E-004
  2.88307E+002	 -3.01691E-004
  3.14522E+002	 -3.44573E-004
  3.40736E+002	  2.63532E-004
  3.66950E+002	  1.71541E-005
  3.93165E+002	  4.05329E-005
  4.19379E+002	  1.54512E-004
  4.71808E+002	  7.54806E-005
  5.24237E+002	  6.31146E-005
  5.76666E+002	 -1.47383E-005
  6.29094E+002	 -1.09573E-004
  6.81523E+002	 -1.54835E-005
  7.33952E+002	  2.21018E-005
  7.86381E+002	 -2.46940E-004
  8.38810E+002	  5.81168E-005
  9.43667E+002	 -8.33007E-005
  1.04852E+003	 -3.59716E-005
  1.15338E+003	  1.29770E-004
  1.25824E+003	  8.06522E-005
  1.36310E+003	  2.62896E-005
  1.46796E+003	 -6.30080E-005
  1.57281E+003	 -3.89017E-005
  1.67767E+003	  3.31984E-005
  1.88739E+003	  6.52712E-005
  2.09710E+003	  1.12236E-004
  2.30682E+003	  6.57798E-005
  2.51653E+003	 -5.19885E-005
  2.72625E+003	 -9.96011E-005
  2.93596E+003	 -1.33491E-004
  3.14568E+003	 -4.47556E-005
  3.35539E+003	 -7.89874E-005
  3.77482E+003	  5.42743E-005
  4.19425E+003	 -1.60440E-005
  4.61368E+003	  1.00573E-005
  5.03311E+003	 -9.90741E-005
  5.45254E+003	 -3.54681E-006
  5.87197E+003	  1.00473E-004
  6.29140E+003	  1.98358E-005

"Count Rate"
       0.11719	      32.99313
       0.23438	      37.95277
       0.35156	      38.31984
       0.46875	      36.85157
       0.58594	      39.60883
       0.70313	      37.00523
       0.82031	      37.21010
       0.93750	      38.09789
       1.05469	      40.31735
       1.17188	      35.23820
       1.28906	      36.10037
       1.40625	      38.59300
       1.52344	      42.03316
       1.64063	      38.66129
       1.75781	      34.99064
       1.87500	      35.46014
       1.99219	      36.53573
       2.10938	      36.09184
       2.22656	      36.10891
       2.34375	      35.66502
       2.46094	      40.04419
       2.57813	      38.94299
       2.69531	      39.67712
       2.81250	      38.55885
       2.92969	      38.20886
       3.04688	      35.83575
       3.16406	      40.56490
       3.28125	      35.60526
       3.39844	      38.73812
       3.51563	      36.79182
       3.63281	      37.39790
       3.75000	      37.56863
       3.86719	      38.14911
       3.98438	      39.54054
       4.10156	      37.29547
       4.21875	      36.35646
       4.33594	      36.38208
       4.45313	      36.27964
       4.57031	      37.40644
       4.68750	      35.63087
       4.80469	      36.63816
       4.92188	      35.61380
       5.03906	      37.82472
       5.15625	      37.85033
       5.27344	      38.28569
       5.39063	      39.48932
       5.50781	      35.45161
       5.62500	      36.74060
       5.74219	      37.91862
       5.85938	      39.60883
       5.97656	      40.12101
       6.09375	      37.79911
       6.21094	      36.92840
       6.32813	      37.41498
       6.44531	      39.24176
       6.56250	      38.50763
       6.67969	      37.66253
       6.79688	      35.98087
       6.91406	      38.13203
       7.03125	      35.91257
       7.14844	      37.96984
       7.26563	      36.33939
       7.38281	      37.69668
       7.50000	      36.41622
       7.61719	      36.04916
       7.73438	      39.28445
       7.85156	      37.61985
       7.96875	      35.91257
       8.08594	      36.88572
       8.20313	      37.13328
       8.32031	      36.74914
       8.43750	      40.58198
       8.55469	      37.47473
       8.67188	      34.02603
       8.78906	      37.34669
       8.90625	      36.91133
       9.02344	      38.27715
       9.14063	      36.51012
       9.25781	      37.57717
       9.37500	      37.03084
       9.49219	      37.53448
       9.60938	      37.31254
       9.72656	      37.44912
       9.84375	      39.77956
       9.96094	      36.56134
      10.07813	      39.69419
      10.19531	      38.95153
      10.31250	      40.49661
      10.42969	      39.07957
      10.54688	      33.88091
      10.66406	      36.51012
      10.78125	      36.39915
      10.89844	      34.60651
      11.01563	      40.01857
      11.13281	      36.04062
      11.25000	      40.62466
      11.36719	      38.15764
      11.48438	      38.45642
      11.60156	      35.49429
      11.71875	      40.92343
      11.83594	      37.85033
      11.95313	      36.04916
      12.07031	      37.79911
      12.18750	      35.49429
      12.30469	      36.71499
      12.42188	      35.97233
      12.53906	      36.51012
      12.65625	      36.29671
      12.77344	      39.07957
      12.89063	      38.45642
      13.00781	      35.87843
      13.12500	      34.61504
      13.24219	      36.14305
      13.35938	      41.51244
      13.47656	      38.10642
      13.59375	      38.28569
      13.71094	      41.27342
      13.82813	      37.79911
      13.94531	      38.05521
      14.06250	      38.66983
      14.17969	      36.10037
      14.29688	      36.57841
      14.41406	      35.95525
      14.53125	      36.34793
      14.64844	      34.70894
      14.76563	      38.81495
      14.88281	      35.63941
      15.00000	      39.48932
      15.11719	      33.41141
      15.23438	      36.80036
      15.35156	      35.35771
      15.46875	      35.22113
      15.58594	      35.40039
      15.70313	      38.86616
      15.82031	      38.71251
      15.93750	      37.35522
      16.05469	      38.08935
      16.17188	      35.98087
      16.28906	      34.69187
      16.40625	      34.56382
      16.52344	      34.99064
      16.64063	      35.63941
      16.75781	      35.01625
      16.87500	      34.63211
      16.99219	      36.74060
      17.10938	      37.08206
      17.22656	      36.40768
      17.34375	      37.05645
      17.46094	      37.56863
      17.57813	      37.13328
      17.69531	      41.93073
      17.81250	      36.21135
      17.92969	      37.15889
      18.04688	      36.29671
      18.16406	      35.44307
      18.28125	      37.94423
      18.39844	      37.35522
      18.51563	      35.14430
      18.63281	      37.18449
      18.75000	      34.94796
      18.86719	      38.64422
