ALV-5000/E-WIN Data
Date :	"13.03.17"
Time :	"11:33:27"
Samplename : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89454
Refractive Index:	       1.33000
Wavelength [nm] :	     532.00000
Angle [°]       :	      80.00000
Duration [s]    :	        30
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	      44.75219
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  2.00000E-004	  5.98180E-001
  4.00000E-004	  5.82279E-001
  6.00000E-004	  5.71310E-001
  8.00000E-004	  5.63402E-001
  1.00000E-003	  5.46906E-001
  1.20000E-003	  5.71225E-001
  1.40000E-003	  5.52943E-001
  1.60000E-003	  5.44950E-001
  1.80000E-003	  5.39848E-001
  2.00000E-003	  5.45546E-001
  2.20000E-003	  5.58896E-001
  2.40000E-003	  5.38403E-001
  2.60000E-003	  5.39423E-001
  2.80000E-003	  5.67229E-001
  3.00000E-003	  5.47416E-001
  3.20000E-003	  5.43629E-001
  3.60000E-003	  5.41503E-001
  4.00000E-003	  5.47668E-001
  4.40000E-003	  5.42778E-001
  4.80000E-003	  5.38442E-001
  5.20000E-003	  5.49028E-001
  5.60000E-003	  5.51069E-001
  6.00000E-003	  5.46435E-001
  6.40000E-003	  5.46481E-001
  7.20000E-003	  5.34002E-001
  8.00000E-003	  5.45992E-001
  8.80000E-003	  5.42123E-001
  9.60000E-003	  5.38637E-001
  1.04000E-002	  5.35172E-001
  1.12000E-002	  5.42803E-001
  1.20000E-002	  5.25839E-001
  1.28000E-002	  5.23694E-001
  1.44000E-002	  5.34269E-001
  1.60000E-002	  5.34875E-001
  1.76000E-002	  5.19963E-001
  1.92000E-002	  5.19985E-001
  2.08000E-002	  5.32731E-001
  2.24000E-002	  5.16404E-001
  2.40000E-002	  5.16351E-001
  2.56000E-002	  5.14206E-001
  2.88000E-002	  5.09455E-001
  3.20000E-002	  5.05405E-001
  3.52000E-002	  5.01850E-001
  3.84000E-002	  4.95923E-001
  4.16000E-002	  4.96972E-001
  4.48000E-002	  4.91514E-001
  4.80000E-002	  4.80019E-001
  5.12000E-002	  4.81235E-001
  5.76000E-002	  4.75186E-001
  6.40000E-002	  4.66263E-001
  7.04000E-002	  4.58896E-001
  7.68000E-002	  4.46810E-001
  8.32000E-002	  4.38135E-001
  8.96000E-002	  4.33993E-001
  9.60000E-002	  4.26892E-001
  1.02400E-001	  4.18530E-001
  1.15200E-001	  4.02397E-001
  1.28000E-001	  3.86347E-001
  1.40800E-001	  3.76544E-001
  1.53600E-001	  3.64160E-001
  1.66400E-001	  3.49429E-001
  1.79200E-001	  3.39767E-001
  1.92000E-001	  3.27362E-001
  2.04800E-001	  3.15130E-001
  2.30400E-001	  2.93033E-001
  2.56000E-001	  2.75260E-001
  2.81600E-001	  2.57472E-001
  3.07200E-001	  2.39631E-001
  3.32800E-001	  2.23164E-001
  3.58400E-001	  2.07034E-001
  3.84000E-001	  1.93964E-001
  4.09600E-001	  1.81074E-001
  4.60800E-001	  1.57819E-001
  5.12000E-001	  1.38973E-001
  5.63200E-001	  1.21083E-001
  6.14400E-001	  1.05931E-001
  6.65600E-001	  9.33182E-002
  7.16800E-001	  8.23484E-002
  7.68000E-001	  7.24695E-002
  8.19200E-001	  6.44068E-002
  9.21600E-001	  4.90951E-002
  1.02400E+000	  3.83947E-002
  1.12640E+000	  3.00073E-002
  1.22880E+000	  2.25959E-002
  1.33120E+000	  1.87532E-002
  1.43360E+000	  1.39206E-002
  1.53600E+000	  1.17718E-002
  1.63840E+000	  9.85559E-003
  1.84320E+000	  6.88873E-003
  2.04800E+000	  4.03870E-003
  2.25280E+000	  2.52885E-003
  2.45760E+000	  1.52458E-003
  2.66240E+000	 -3.17069E-005
  2.86720E+000	 -2.43852E-004
  3.07200E+000	 -8.04587E-004
  3.22560E+000	  1.41926E-004
  3.63520E+000	  7.62170E-004
  4.04480E+000	 -8.15806E-004
  4.45440E+000	 -1.03689E-003
  4.86400E+000	 -2.39160E-003
  5.27360E+000	 -2.75809E-003
  5.68320E+000	 -2.12253E-004
  6.09280E+000	 -2.02326E-003
  6.50240E+000	 -2.68388E-003
  7.32160E+000	 -1.17605E-003
  8.14080E+000	  1.39599E-003
  8.96000E+000	  3.58185E-003
  9.77920E+000	  2.98781E-003
  1.05984E+001	  3.74796E-004
  1.14176E+001	  3.25595E-004
  1.22368E+001	  7.89207E-004
  1.30560E+001	 -8.42805E-004
  1.46944E+001	  2.38399E-005
  1.63328E+001	 -7.01509E-004
  1.79712E+001	 -5.05540E-004
  1.96096E+001	 -2.71385E-003
  2.12480E+001	  1.82784E-003
  2.28864E+001	  1.38619E-004
  2.45248E+001	  1.76514E-003
  2.61632E+001	 -1.13977E-003
  2.94400E+001	 -1.67350E-003
  3.27168E+001	  1.32344E-003
  3.59936E+001	 -2.24674E-003
  3.92704E+001	 -4.44290E-004
  4.25472E+001	 -7.35107E-004
  4.58240E+001	 -9.35623E-004
  4.91008E+001	 -6.55550E-004
  5.23776E+001	 -4.89557E-004
  5.89312E+001	  1.22633E-003
  6.54848E+001	  3.43267E-004
  7.20384E+001	  5.50747E-006
  7.85920E+001	  1.24807E-003
  8.51456E+001	  1.44631E-003
  9.16992E+001	  1.68105E-003
  9.82528E+001	 -2.23875E-004
  1.04806E+002	  8.47084E-004
  1.17914E+002	 -1.46878E-003
  1.31021E+002	 -6.20117E-004
  1.44128E+002	 -5.99987E-004
  1.57235E+002	  9.00309E-004
  1.70342E+002	  1.94506E-004
  1.83450E+002	  2.44784E-004
  1.96557E+002	 -3.03856E-004
  2.09664E+002	 -2.55464E-004
  2.35878E+002	  3.09239E-004
  2.62093E+002	  1.22551E-004
  2.88307E+002	  2.85538E-004
  3.14522E+002	  5.60116E-004
  3.40736E+002	  7.15468E-004
  3.66950E+002	 -1.10375E-004
  3.93165E+002	 -1.20162E-005
  4.19379E+002	  5.17731E-004
  4.71808E+002	 -2.14368E-004
  5.24237E+002	  3.72682E-004
  5.76666E+002	  1.09378E-004
  6.29094E+002	 -1.32687E-004
  6.81523E+002	  4.50755E-004
  7.33952E+002	 -3.02678E-005
  7.86381E+002	 -3.33595E-005
  8.38810E+002	  1.09412E-004
  9.43667E+002	  3.09989E-004
  1.04852E+003	 -1.03659E-004
  1.15338E+003	 -1.44108E-004
  1.25824E+003	  3.17286E-004
  1.36310E+003	  1.88499E-005
  1.46796E+003	 -1.53892E-004
  1.57281E+003	  1.95779E-004
  1.67767E+003	  2.45392E-004
  1.88739E+003	 -4.02016E-005
  2.09710E+003	  2.46432E-004
  2.30682E+003	 -2.70447E-004
  2.51653E+003	  1.16900E-004
  2.72625E+003	 -3.67704E-005
  2.93596E+003	  2.50174E-004
  3.14568E+003	  4.41873E-005
  3.35539E+003	  4.21204E-005
  3.77482E+003	 -1.24653E-004
  4.19425E+003	 -1.57915E-004
  4.61368E+003	  2.02459E-004
  5.03311E+003	 -5.45714E-005
  5.45254E+003	 -7.05337E-005
  5.87197E+003	  2.63230E-005
  6.29140E+003	 -8.27889E-005

"Count Rate"
       0.11719	      42.65632
       0.23438	      44.99529
       0.35156	      44.69651
       0.46875	      46.65988
       0.58594	      48.50374
       0.70313	      46.16477
       0.82031	      44.55140
       0.93750	      47.34279
       1.05469	      46.50623
       1.17188	      46.46355
       1.28906	      49.34031
       1.40625	      42.41730
       1.52344	      43.53556
       1.64063	      47.35133
       1.75781	      44.90992
       1.87500	      42.18682
       1.99219	      42.65632
       2.10938	      47.16353
       2.22656	      44.54286
