ALV-5000/E-WIN Data
Date :	"13.03.17"
Time :	"12:15:56"
Samplename : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89454
Refractive Index:	       1.33000
Wavelength [nm] :	     532.00000
Angle [°]       :	      80.00000
Duration [s]    :	        30
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	      45.96124
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  2.00000E-004	  5.38421E-001
  4.00000E-004	  5.03917E-001
  6.00000E-004	  5.01982E-001
  8.00000E-004	  5.01740E-001
  1.00000E-003	  5.06416E-001
  1.20000E-003	  4.66833E-001
  1.40000E-003	  4.79328E-001
  1.60000E-003	  4.84085E-001
  1.80000E-003	  4.62237E-001
  2.00000E-003	  4.92791E-001
  2.20000E-003	  4.76265E-001
  2.40000E-003	  4.89083E-001
  2.60000E-003	  4.77958E-001
  2.80000E-003	  4.66994E-001
  3.00000E-003	  4.74975E-001
  3.20000E-003	  4.70745E-001
  3.60000E-003	  4.80943E-001
  4.00000E-003	  4.76710E-001
  4.40000E-003	  4.69495E-001
  4.80000E-003	  4.75542E-001
  5.20000E-003	  4.72115E-001
  5.60000E-003	  4.84168E-001
  6.00000E-003	  4.59781E-001
  6.40000E-003	  4.72828E-001
  7.20000E-003	  4.52936E-001
  8.00000E-003	  4.59365E-001
  8.80000E-003	  4.65049E-001
  9.60000E-003	  4.63396E-001
  1.04000E-002	  4.45438E-001
  1.12000E-002	  4.57046E-001
  1.20000E-002	  4.46727E-001
  1.28000E-002	  4.45742E-001
  1.44000E-002	  4.33065E-001
  1.60000E-002	  4.32601E-001
  1.76000E-002	  4.28510E-001
  1.92000E-002	  4.17022E-001
  2.08000E-002	  4.13827E-001
  2.24000E-002	  4.03537E-001
  2.40000E-002	  4.01713E-001
  2.56000E-002	  3.98427E-001
  2.88000E-002	  3.88481E-001
  3.20000E-002	  3.75371E-001
  3.52000E-002	  3.67813E-001
  3.84000E-002	  3.58060E-001
  4.16000E-002	  3.47026E-001
  4.48000E-002	  3.37875E-001
  4.80000E-002	  3.25980E-001
  5.12000E-002	  3.17117E-001
  5.76000E-002	  3.05507E-001
  6.40000E-002	  2.91754E-001
  7.04000E-002	  2.76558E-001
  7.68000E-002	  2.62024E-001
  8.32000E-002	  2.47277E-001
  8.96000E-002	  2.33769E-001
  9.60000E-002	  2.21763E-001
  1.02400E-001	  2.13070E-001
  1.15200E-001	  1.91214E-001
  1.28000E-001	  1.72849E-001
  1.40800E-001	  1.56522E-001
  1.53600E-001	  1.41166E-001
  1.66400E-001	  1.24488E-001
  1.79200E-001	  1.12516E-001
  1.92000E-001	  1.03193E-001
  2.04800E-001	  9.33061E-002
  2.30400E-001	  7.73224E-002
  2.56000E-001	  6.36359E-002
  2.81600E-001	  4.98465E-002
  3.07200E-001	  4.21334E-002
  3.32800E-001	  3.39029E-002
  3.58400E-001	  2.75282E-002
  3.84000E-001	  2.35119E-002
  4.09600E-001	  2.08905E-002
  4.60800E-001	  1.44564E-002
  5.12000E-001	  1.13435E-002
  5.63200E-001	  7.26409E-003
  6.14400E-001	  4.43099E-003
  6.65600E-001	  2.11108E-003
  7.16800E-001	  2.27800E-003
  7.68000E-001	  9.84897E-004
  8.19200E-001	 -1.00490E-003
  9.21600E-001	 -7.17520E-004
  1.02400E+000	  6.77949E-006
  1.12640E+000	  3.96826E-004
  1.22880E+000	  5.42120E-004
  1.33120E+000	  2.33518E-004
  1.43360E+000	 -1.37814E-003
  1.53600E+000	 -3.32302E-003
  1.63840E+000	 -2.22999E-003
  1.84320E+000	 -1.99794E-003
  2.04800E+000	 -2.45479E-003
  2.25280E+000	 -2.46545E-003
  2.45760E+000	 -1.12269E-003
  2.66240E+000	 -6.85483E-005
  2.86720E+000	  2.34818E-004
  3.07200E+000	  3.22491E-003
  3.22560E+000	  2.66810E-003
  3.63520E+000	  5.27954E-005
  4.04480E+000	 -1.41824E-003
  4.45440E+000	 -2.54163E-004
  4.86400E+000	  9.56583E-004
  5.27360E+000	 -6.38788E-004
  5.68320E+000	  1.00561E-003
  6.09280E+000	  7.55588E-004
  6.50240E+000	  9.79172E-004
  7.32160E+000	 -1.08215E-003
  8.14080E+000	 -1.94099E-004
  8.96000E+000	 -6.38391E-004
  9.77920E+000	 -3.51151E-004
  1.05984E+001	 -1.32180E-003
  1.14176E+001	 -7.24068E-004
  1.22368E+001	 -1.25629E-003
  1.30560E+001	 -3.28988E-004
  1.46944E+001	  3.13263E-005
  1.63328E+001	  5.52210E-004
  1.79712E+001	  6.23831E-004
  1.96096E+001	 -6.56381E-004
  2.12480E+001	  2.95089E-004
  2.28864E+001	 -2.73562E-004
  2.45248E+001	  1.89426E-004
  2.61632E+001	 -1.95388E-004
  2.94400E+001	  4.94233E-004
  3.27168E+001	  1.32288E-005
  3.59936E+001	  4.62144E-004
  3.92704E+001	 -5.71244E-005
  4.25472E+001	  9.13003E-004
  4.58240E+001	  4.97785E-004
  4.91008E+001	  5.35723E-004
  5.23776E+001	  6.96905E-005
  5.89312E+001	  3.42319E-004
  6.54848E+001	 -1.43159E-004
  7.20384E+001	  5.84537E-004
  7.85920E+001	  6.14693E-004
  8.51456E+001	  1.00170E-004
  9.16992E+001	  3.63251E-004
  9.82528E+001	 -5.02447E-004
  1.04806E+002	 -9.56654E-005
  1.17914E+002	  2.55418E-004
  1.31021E+002	 -8.09046E-005
  1.44128E+002	  1.41858E-005
  1.57235E+002	  4.51845E-005
  1.70342E+002	  1.79891E-004
  1.83450E+002	  3.80117E-004
  1.96557E+002	  8.44534E-005
  2.09664E+002	  2.40442E-004
