ALV-5000/E-WIN Data
Date :	"13.03.17"
Time :	"12:10:16"
Samplename : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89454
Refractive Index:	       1.33000
Wavelength [nm] :	     532.00000
Angle [°]       :	      80.00000
Duration [s]    :	        30
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	      16.40119
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  2.00000E-004	  6.40321E-001
  4.00000E-004	  7.14392E-001
  6.00000E-004	  6.25760E-001
  8.00000E-004	  6.13098E-001
  1.00000E-003	  5.31430E-001
  1.20000E-003	  6.31458E-001
  1.40000E-003	  5.57387E-001
  1.60000E-003	  5.80178E-001
  1.80000E-003	  6.00437E-001
  2.00000E-003	  5.61818E-001
  2.20000E-003	  5.30164E-001
  2.40000E-003	  5.37761E-001
  2.60000E-003	  5.52322E-001
  2.80000E-003	  5.76379E-001
  3.00000E-003	  5.16236E-001
  3.20000E-003	  5.67200E-001
  3.60000E-003	  5.63718E-001
  4.00000E-003	  5.95688E-001
  4.40000E-003	  5.52955E-001
  4.80000E-003	  5.48524E-001
  5.20000E-003	  5.28898E-001
  5.60000E-003	  5.61502E-001
  6.00000E-003	  5.12438E-001
  6.40000E-003	  5.33330E-001
  7.20000E-003	  5.32538E-001
  8.00000E-003	  5.34279E-001
  8.80000E-003	  5.42668E-001
  9.60000E-003	  5.25258E-001
  1.04000E-002	  5.26524E-001
  1.12000E-002	  5.33013E-001
  1.20000E-002	  5.38078E-001
  1.28000E-002	  5.32307E-001
  1.44000E-002	  5.32466E-001
  1.60000E-002	  5.02394E-001
  1.76000E-002	  5.15214E-001
  1.92000E-002	  5.03739E-001
  2.08000E-002	  5.02869E-001
  2.24000E-002	  5.14343E-001
  2.40000E-002	  5.10782E-001
  2.56000E-002	  5.11297E-001
  2.88000E-002	  4.96775E-001
  3.20000E-002	  4.94203E-001
  3.52000E-002	  4.83167E-001
  3.84000E-002	  4.62038E-001
  4.16000E-002	  4.53689E-001
  4.48000E-002	  4.69358E-001
  4.80000E-002	  4.58595E-001
  5.12000E-002	  4.58191E-001
  5.76000E-002	  4.34591E-001
  6.40000E-002	  4.23710E-001
  7.04000E-002	  4.15440E-001
  7.68000E-002	  4.05232E-001
  8.32000E-002	  4.00068E-001
  8.96000E-002	  3.85705E-001
  9.60000E-002	  3.64893E-001
  1.02400E-001	  3.62595E-001
  1.15200E-001	  3.51918E-001
  1.28000E-001	  3.29305E-001
  1.40800E-001	  3.09067E-001
  1.53600E-001	  2.96241E-001
  1.66400E-001	  2.86369E-001
  1.79200E-001	  2.70951E-001
  1.92000E-001	  2.47547E-001
  2.04800E-001	  2.42230E-001
  2.30400E-001	  2.24630E-001
  2.56000E-001	  2.00700E-001
  2.81600E-001	  1.77464E-001
  3.07200E-001	  1.63296E-001
  3.32800E-001	  1.52901E-001
  3.58400E-001	  1.37353E-001
  3.84000E-001	  1.22091E-001
  4.09600E-001	  1.09213E-001
  4.60800E-001	  8.93103E-002
  5.12000E-001	  7.34429E-002
  5.63200E-001	  6.20960E-002
  6.14400E-001	  4.82959E-002
  6.65600E-001	  4.56304E-002
  7.16800E-001	  3.47778E-002
  7.68000E-001	  3.14669E-002
  8.19200E-001	  2.41808E-002
  9.21600E-001	  1.56831E-002
  1.02400E+000	  8.72585E-003
  1.12640E+000	  6.72344E-003
  1.22880E+000	  6.03377E-003
  1.33120E+000	  3.39256E-003
  1.43360E+000	  2.18935E-003
  1.53600E+000	  8.64231E-004
  1.63840E+000	 -1.56466E-003
  1.84320E+000	 -1.62252E-003
  2.04800E+000	 -8.19173E-004
  2.25280E+000	 -9.69330E-004
  2.45760E+000	 -1.78111E-003
  2.66240E+000	 -2.59020E-003
  2.86720E+000	  6.44996E-004
  3.07200E+000	 -1.12315E-003
  3.22560E+000	 -1.56536E-003
  3.63520E+000	  1.40229E-003
  4.04480E+000	 -3.77173E-004
  4.45440E+000	  1.53292E-003
  4.86400E+000	 -2.20628E-003
  5.27360E+000	  1.15730E-004
  5.68320E+000	  2.75870E-003
  6.09280E+000	  8.71903E-004
  6.50240E+000	  3.65106E-004
  7.32160E+000	 -2.21245E-003
  8.14080E+000	  2.67048E-003
  8.96000E+000	  1.32541E-003
  9.77920E+000	  4.01938E-004
  1.05984E+001	 -1.01084E-003
  1.14176E+001	 -2.57258E-003
  1.22368E+001	 -1.89702E-003
  1.30560E+001	 -1.25166E-003
  1.46944E+001	  1.23736E-003
  1.63328E+001	  1.63647E-003
  1.79712E+001	 -3.26634E-004
  1.96096E+001	  1.80253E-003
  2.12480E+001	  1.86766E-004
  2.28864E+001	  2.20715E-004
  2.45248E+001	  7.82961E-004
  2.61632E+001	  1.65375E-004
  2.94400E+001	 -5.32809E-004
  3.27168E+001	  7.78620E-004
  3.59936E+001	  2.99998E-004
  3.92704E+001	 -1.50180E-003
  4.25472E+001	  5.00557E-005
  4.58240E+001	  4.14824E-004
  4.91008E+001	 -1.96046E-003
  5.23776E+001	 -1.18904E-003
  5.89312E+001	  4.29206E-004
  6.54848E+001	  1.82809E-005
  7.20384E+001	 -2.76313E-004
  7.85920E+001	  6.90703E-004
  8.51456E+001	 -1.17393E-003
  9.16992E+001	  1.32589E-003
  9.82528E+001	 -7.92370E-005
  1.04806E+002	 -3.96635E-004
  1.17914E+002	 -4.59009E-004
  1.31021E+002	 -1.14348E-003
  1.44128E+002	  7.53756E-004
  1.57235E+002	  8.97577E-004
  1.70342E+002	  7.40231E-004
  1.83450E+002	  1.04487E-003
  1.96557E+002	 -6.48463E-004
  2.09664E+002	 -4.32437E-004
  2.35878E+002	  1.58687E-004
  2.62093E+002	 -3.52518E-004
  2.88307E+002	 -2.84049E-004
  3.14522E+002	  2.77351E-004
  3.40736E+002	 -3.47160E-005
  3.66950E+002	  3.68357E-004
  3.93165E+002	 -9.10428E-004
  4.19379E+002	 -6.21282E-005
  4.71808E+002	  3.05132E-004
  5.24237E+002	  1.47396E-004
  5.76666E+002	  3.75751E-004
  6.29094E+002	  3.19500E-004
  6.81523E+002	 -6.22024E-005
  7.33952E+002	 -5.80784E-004
  7.86381E+002	 -1.10188E-004
  8.38810E+002	  1.08703E-004
  9.43667E+002	  2.02812E-005
  1.04852E+003	 -2.05639E-004
  1.15338E+003	  2.30755E-004
  1.25824E+003	  6.64849E-005
  1.36310E+003	 -1.18380E-004
  1.46796E+003	  2.88885E-004
  1.57281E+003	  5.72900E-005
  1.67767E+003	  2.02780E-004
  1.88739E+003	  3.57313E-005
  2.09710E+003	  2.61660E-005
  2.30682E+003	  8.09050E-005
  2.51653E+003	  7.41177E-005
  2.72625E+003	  1.95711E-004
  2.93596E+003	  7.77487E-005
  3.14568E+003	  7.19076E-005
  3.35539E+003	 -2.21406E-005
  3.77482E+003	  1.07032E-005
  4.19425E+003	  1.14459E-004
  4.61368E+003	  2.20881E-004
  5.03311E+003	  1.24250E-004
  5.45254E+003	  2.25719E-005
  5.87197E+003	  1.76794E-005
  6.29140E+003	 -8.81316E-005

"Count Rate"
       0.11719	      16.43254
       0.23438	      16.56912
