ALV-5000/E-WIN Data
Date :	"13.03.17"
Time :	"11:45:53"
Samplename : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89454
Refractive Index:	       1.33000
Wavelength [nm] :	     532.00000
Angle [°]       :	      80.00000
Duration [s]    :	        30
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	     172.60950
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  2.00000E-004	  4.42704E-001
  4.00000E-004	  4.44996E-001
  6.00000E-004	  4.37577E-001
  8.00000E-004	  4.33313E-001
  1.00000E-003	  4.33376E-001
  1.20000E-003	  4.30929E-001
  1.40000E-003	  4.36714E-001
  1.60000E-003	  4.29334E-001
  1.80000E-003	  4.30175E-001
  2.00000E-003	  4.27620E-001
  2.20000E-003	  4.23356E-001
  2.40000E-003	  4.27745E-001
  2.60000E-003	  4.24830E-001
  2.80000E-003	  4.27008E-001
  3.00000E-003	  4.26294E-001
  3.20000E-003	  4.27762E-001
  3.60000E-003	  4.24218E-001
  4.00000E-003	  4.21649E-001
  4.40000E-003	  4.21609E-001
  4.80000E-003	  4.17719E-001
  5.20000E-003	  4.16076E-001
  5.60000E-003	  4.15141E-001
  6.00000E-003	  4.14681E-001
  6.40000E-003	  4.14176E-001
  7.20000E-003	  4.12914E-001
  8.00000E-003	  4.07130E-001
  8.80000E-003	  4.07243E-001
  9.60000E-003	  4.06415E-001
  1.04000E-002	  4.01788E-001
  1.12000E-002	  3.99491E-001
  1.20000E-002	  3.94305E-001
  1.28000E-002	  3.92732E-001
  1.44000E-002	  3.89553E-001
  1.60000E-002	  3.85056E-001
  1.76000E-002	  3.81367E-001
  1.92000E-002	  3.75640E-001
  2.08000E-002	  3.71806E-001
  2.24000E-002	  3.67209E-001
  2.40000E-002	  3.62234E-001
  2.56000E-002	  3.57547E-001
  2.88000E-002	  3.50815E-001
  3.20000E-002	  3.41343E-001
  3.52000E-002	  3.33376E-001
  3.84000E-002	  3.24512E-001
  4.16000E-002	  3.17031E-001
  4.48000E-002	  3.10565E-001
  4.80000E-002	  3.02411E-001
  5.12000E-002	  2.95548E-001
  5.76000E-002	  2.81251E-001
  6.40000E-002	  2.68020E-001
  7.04000E-002	  2.56041E-001
  7.68000E-002	  2.42850E-001
  8.32000E-002	  2.32912E-001
  8.96000E-002	  2.21157E-001
  9.60000E-002	  2.12311E-001
  1.02400E-001	  2.02059E-001
  1.15200E-001	  1.83592E-001
  1.28000E-001	  1.67350E-001
  1.40800E-001	  1.51944E-001
  1.53600E-001	  1.38720E-001
  1.66400E-001	  1.25760E-001
  1.79200E-001	  1.14245E-001
  1.92000E-001	  1.04339E-001
  2.04800E-001	  9.55979E-002
  2.30400E-001	  7.93545E-002
  2.56000E-001	  6.58456E-002
  2.81600E-001	  5.47070E-002
  3.07200E-001	  4.53636E-002
  3.32800E-001	  3.75537E-002
  3.58400E-001	  3.10077E-002
  3.84000E-001	  2.56591E-002
  4.09600E-001	  2.18307E-002
  4.60800E-001	  1.48605E-002
  5.12000E-001	  1.07740E-002
  5.63200E-001	  7.61029E-003
  6.14400E-001	  4.96771E-003
  6.65600E-001	  3.24748E-003
  7.16800E-001	  1.58480E-003
  7.68000E-001	  7.59176E-004
  8.19200E-001	  8.02653E-004
  9.21600E-001	 -2.68022E-004
  1.02400E+000	 -1.03541E-003
  1.12640E+000	 -1.48891E-003
  1.22880E+000	 -7.16777E-004
  1.33120E+000	 -2.03481E-004
  1.43360E+000	 -6.73877E-004
  1.53600E+000	 -5.61506E-004
  1.63840E+000	  1.50340E-004
  1.84320E+000	  1.26664E-003
  2.04800E+000	  7.22519E-004
  2.25280E+000	  7.87803E-004
  2.45760E+000	 -4.59654E-004
  2.66240E+000	 -1.15723E-003
  2.86720E+000	  2.18908E-004
  3.07200E+000	  1.87237E-004
  3.22560E+000	 -4.36428E-004
  3.63520E+000	 -7.52975E-004
  4.04480E+000	  3.58665E-006
  4.45440E+000	 -1.90153E-005
  4.86400E+000	  4.61092E-004
  5.27360E+000	  5.00797E-004
  5.68320E+000	  1.65795E-004
  6.09280E+000	 -4.07798E-004
  6.50240E+000	  4.25450E-004
  7.32160E+000	 -8.25344E-005
  8.14080E+000	 -3.06580E-004
  8.96000E+000	 -8.79470E-004
  9.77920E+000	 -9.61955E-006
  1.05984E+001	  6.97013E-004
  1.14176E+001	 -2.85447E-004
  1.22368E+001	 -3.28009E-005
  1.30560E+001	  7.50937E-004
  1.46944E+001	  7.49517E-005
  1.63328E+001	 -1.99510E-005
  1.79712E+001	 -4.15068E-004
  1.96096E+001	 -1.92078E-005
  2.12480E+001	 -1.43871E-004
  2.28864E+001	 -1.61733E-004
  2.45248E+001	  1.55029E-004
  2.61632E+001	 -1.64182E-004
  2.94400E+001	  3.80154E-004
  3.27168E+001	  4.24074E-004
  3.59936E+001	  3.50723E-004
  3.92704E+001	 -5.88019E-005
  4.25472E+001	 -4.28044E-004
  4.58240E+001	  7.11922E-006
  4.91008E+001	 -4.25305E-005
  5.23776E+001	 -2.57507E-004
  5.89312E+001	 -1.59774E-004
  6.54848E+001	 -1.76016E-004
  7.20384E+001	  9.15886E-005
  7.85920E+001	 -1.00083E-004
  8.51456E+001	  2.94733E-004
  9.16992E+001	  5.64032E-005
  9.82528E+001	 -4.41061E-005
  1.04806E+002	 -1.40149E-004
  1.17914E+002	  2.02534E-004
  1.31021E+002	 -2.39049E-004
  1.44128E+002	 -2.98814E-004
  1.57235E+002	  1.10814E-004
  1.70342E+002	  1.35296E-004
  1.83450E+002	  5.51919E-005
  1.96557E+002	 -1.26740E-005
  2.09664E+002	  1.91146E-004
  2.35878E+002	  1.06960E-004
  2.62093E+002	 -2.81961E-004
  2.88307E+002	  2.04873E-005
  3.14522E+002	 -1.08607E-004
  3.40736E+002	  1.06945E-004
  3.66950E+002	  7.05222E-005
  3.93165E+002	 -1.33932E-004
  4.19379E+002	  4.74072E-005
  4.71808E+002	  9.07119E-005
  5.24237E+002	 -3.87976E-006
  5.76666E+002	 -1.40071E-004
  6.29094E+002	 -5.02365E-005
  6.81523E+002	  1.38916E-004
  7.33952E+002	  7.02758E-005
  7.86381E+002	  2.25743E-004
  8.38810E+002	  1.79470E-004
  9.43667E+002	  1.02227E-005
  1.04852E+003	  1.77709E-004
  1.15338E+003	  5.37129E-005
  1.25824E+003	 -1.02449E-004
  1.36310E+003	  7.19456E-006
  1.46796E+003	  5.60507E-006
  1.57281E+003	  1.90230E-004
  1.67767E+003	  7.03372E-005
  1.88739E+003	 -2.36621E-005
  2.09710E+003	  2.61206E-005
  2.30682E+003	 -3.97277E-005
  2.51653E+003	  4.71393E-005
  2.72625E+003	 -3.01442E-005
  2.93596E+003	 -8.87760E-005
  3.14568E+003	 -2.02032E-005
  3.35539E+003	  2.00335E-005
  3.77482E+003	 -9.02334E-005
  4.19425E+003	 -9.28271E-006
  4.61368E+003	  9.66635E-006
  5.03311E+003	 -4.26642E-005
  5.45254E+003	  5.22176E-006
  5.87197E+003	 -1.48416E-005
  6.29140E+003	 -8.82427E-007

"Count Rate"
       0.11719	     165.46075
       0.23438	     174.63737
       0.35156	     162.10596
       0.46875	     178.82874
       0.58594	     160.66331
       0.70313	     174.33859
       0.82031	     176.70317
       0.93750	     165.90465
       1.05469	     174.27884
       1.17188	     170.91551
       1.28906	     168.89238
       1.40625	     176.56659
       1.52344	     179.04214
       1.64063	     178.90556
       1.75781	     164.19737
       1.87500	     179.22141
       1.99219	     166.18636
       2.10938	     166.54488
       2.22656	     168.65337
       2.34375	     175.48247
       2.46094	     161.38037
       2.57813	     173.17764
       2.69531	     170.30089
       2.81250	     174.43250
       2.92969	     166.69853
       3.04688	     178.75191
       3.16406	     169.63506
       3.28125	     177.17268
       3.39844	     171.50452
       3.51563	     168.90092
       3.63281	     172.94717
       3.75000	     179.91286
       3.86719	     176.98488
       3.98438	     173.34837
       4.10156	     179.78481
       4.21875	     179.01654
       4.33594	     169.19116
       4.45313	     168.14119
       4.57031	     171.01794
       4.68750	     177.60803
       4.80469	     175.76418
       4.92188	     180.51894
       5.03906	     169.12286
       5.15625	     174.55200
       5.27344	     177.47145
       5.39063	     173.27155
       5.50781	     172.73376
       5.62500	     172.26425
       5.74219	     174.56055
       5.85938	     171.64110
       5.97656	     172.99838
       6.09375	     168.49971
       6.21094	     172.06792
       6.32813	     170.18991
       6.44531	     162.89984
       6.56250	     181.42380
       6.67969	     171.50452
       6.79688	     173.72398
       6.91406	     164.54736
       7.03125	     168.38873
       7.14844	     165.81929
       7.26563	     168.58507
       7.38281	     163.03642
       7.50000	     168.13264
       7.61719	     176.99341
       7.73438	     172.17889
       7.85156	     158.87921
       7.96875	     170.86429
       8.08594	     172.09354
       8.20313	     169.62651
       8.32031	     164.43639
       8.43750	     168.62776
       8.55469	     166.04977
       8.67188	     173.46788
       8.78906	     179.37506
       8.90625	     166.67293
       9.02344	     175.67027
       9.14063	     172.72522
       9.25781	     166.46805
       9.37500	     171.18867
       9.49219	     174.35567
       9.60938	     175.76418
       9.72656	     172.43498
       9.84375	     170.59113
       9.96094	     169.95943
      10.07813	     173.80081
      10.19531	     174.93614
      10.31250	     177.80437
      10.42969	     176.76294
      10.54688	     173.42520
      10.66406	     176.47270
      10.78125	     176.60074
      10.89844	     168.52531
      11.01563	     169.16554
      11.13281	     177.84705
      11.25000	     185.45297
      11.36719	     169.35335
      11.48438	     172.26425
      11.60156	     172.27280
      11.71875	     179.95554
      11.83594	     183.33595
      11.95313	     173.87764
      12.07031	     176.60074
      12.18750	     176.92513
      12.30469	     169.18262
      12.42188	     179.39214
      12.53906	     162.49863
      12.65625	     170.78746
      12.77344	     185.41029
      12.89063	     171.03502
      13.00781	     177.53120
      13.12500	     177.79584
      13.24219	     167.77412
      13.35938	     170.65088
      13.47656	     172.71669
      13.59375	     188.73094
      13.71094	     177.25804
      13.82813	     186.57124
      13.94531	     172.67400
      14.06250	     169.59236
      14.17969	     172.80205
      14.29688	     169.71188
      14.41406	     176.80562
      14.53125	     166.80951
      14.64844	     179.18727
      14.76563	     170.01065
      14.88281	     177.30927
      15.00000	     180.11774
      15.11719	     177.19829
      15.23438	     174.76541
      15.35156	     176.53246
      15.46875	     171.99109
      15.58594	     165.75099
      15.70313	     168.53386
      15.82031	     173.45082
      15.93750	     167.17657
      16.05469	     176.11417
      16.17188	     178.04340
      16.28906	     182.45670
      16.40625	     168.31190
      16.52344	     175.31175
      16.64063	     176.11417
      16.75781	     167.16803
      16.87500	     175.00444
      16.99219	     174.24471
      17.10938	     166.10953
      17.22656	     182.57622
      17.34375	     182.95181
      17.46094	     166.99731
      17.57813	     166.74121
      17.69531	     168.73019
      17.81250	     177.01048
      17.92969	     168.68752
      18.04688	     189.36264
      18.16406	     173.21179
      18.28125	     173.82642
      18.39844	     179.34946
      18.51563	     171.55574
      18.63281	     162.36205
      18.75000	     169.23384
      18.86719	     174.19348
      18.98438	     185.02615
      19.10156	     171.16307
      19.21875	     157.67557
      19.33594	     178.82874
      19.45313	     174.85078
      19.57031	     172.25572
      19.68750	     184.67616
      19.80469	     169.77164
      19.92188	     171.05209
      20.03906	     175.78125
      20.15625	     168.28630
      20.27344	     174.89346
      20.39063	     175.40564
      20.50781	     175.28613
      20.62500	     163.26691
      20.74219	     181.56038
      20.85938	     171.35941
      20.97656	     170.99234
      21.09375	     170.94965
      21.21094	     165.45222
      21.32813	     167.55217
      21.44531	     169.66919
      21.56250	     176.81415
      21.67969	     177.20682
      21.79688	     179.52872
      21.91406	     167.05707
      22.03125	     171.58134
      22.14844	     167.31316
      22.26563	     170.60820
      22.38281	     172.04231
      22.50000	     169.98505
      22.61719	     171.83743
      22.73438	     173.28009
      22.85156	     165.70831
      22.96875	     164.73517
      23.08594	     173.20326
      23.20313	     172.83620
      23.32031	     171.07770
      23.43750	     167.85095
      23.55469	     177.14706
      23.67188	     169.66066
      23.78906	     175.03004
      23.90625	     176.88245
      24.02344	     177.69341
      24.14063	     178.86288
      24.25781	     170.08748
      24.37500	     167.16803
      24.49219	     176.06294
      24.60938	     172.51181
      24.72656	     170.95819
      24.84375	     177.24097
      24.96094	     174.77396
      25.07813	     168.40581
      25.19531	     175.52516
      25.31250	     165.19614
      25.42969	     182.17500
      25.54688	     170.49722
      25.66406	     177.01903
      25.78125	     166.68146
      25.89844	     173.59593
      26.01563	     164.29980
