ALV-5000/E-WIN Data
Date :	"13.03.17"
Time :	"12:02:01"
Samplename : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89454
Refractive Index:	       1.33000
Wavelength [nm] :	     532.00000
Angle [°]       :	      80.00000
Duration [s]    :	        30
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	     100.63713
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  2.00000E-004	  6.00783E-001
  4.00000E-004	  6.12402E-001
  6.00000E-004	  5.98782E-001
  8.00000E-004	  5.97034E-001
  1.00000E-003	  5.91855E-001
  1.20000E-003	  5.99085E-001
  1.40000E-003	  5.93166E-001
  1.60000E-003	  5.88744E-001
  1.80000E-003	  5.94057E-001
  2.00000E-003	  5.92157E-001
  2.20000E-003	  5.94831E-001
  2.40000E-003	  5.96731E-001
  2.60000E-003	  5.95688E-001
  2.80000E-003	  5.86743E-001
  3.00000E-003	  5.90627E-001
  3.20000E-003	  5.88285E-001
  3.60000E-003	  5.90319E-001
  4.00000E-003	  5.87662E-001
  4.40000E-003	  5.89755E-001
  4.80000E-003	  5.88696E-001
  5.20000E-003	  5.91723E-001
  5.60000E-003	  5.86611E-001
  6.00000E-003	  5.93892E-001
  6.40000E-003	  5.88256E-001
  7.20000E-003	  5.90845E-001
  8.00000E-003	  5.88870E-001
  8.80000E-003	  5.89324E-001
  9.60000E-003	  5.91678E-001
  1.04000E-002	  5.88975E-001
  1.12000E-002	  5.86570E-001
  1.20000E-002	  5.89819E-001
  1.28000E-002	  5.88660E-001
  1.44000E-002	  5.89318E-001
  1.60000E-002	  5.84465E-001
  1.76000E-002	  5.79854E-001
  1.92000E-002	  5.82496E-001
  2.08000E-002	  5.83568E-001
  2.24000E-002	  5.79376E-001
  2.40000E-002	  5.83212E-001
  2.56000E-002	  5.81137E-001
  2.88000E-002	  5.78520E-001
  3.20000E-002	  5.79007E-001
  3.52000E-002	  5.76890E-001
  3.84000E-002	  5.76951E-001
  4.16000E-002	  5.71497E-001
  4.48000E-002	  5.74437E-001
  4.80000E-002	  5.72317E-001
  5.12000E-002	  5.70247E-001
  5.76000E-002	  5.66811E-001
  6.40000E-002	  5.63301E-001
  7.04000E-002	  5.61256E-001
  7.68000E-002	  5.58701E-001
  8.32000E-002	  5.55645E-001
  8.96000E-002	  5.53687E-001
  9.60000E-002	  5.50924E-001
  1.02400E-001	  5.48793E-001
  1.15200E-001	  5.43670E-001
  1.28000E-001	  5.37130E-001
  1.40800E-001	  5.33669E-001
  1.53600E-001	  5.28495E-001
  1.66400E-001	  5.24293E-001
  1.79200E-001	  5.19339E-001
  1.92000E-001	  5.14836E-001
  2.04800E-001	  5.10503E-001
  2.30400E-001	  5.01578E-001
  2.56000E-001	  4.94316E-001
  2.81600E-001	  4.85739E-001
  3.07200E-001	  4.77274E-001
  3.32800E-001	  4.68892E-001
  3.58400E-001	  4.61546E-001
  3.84000E-001	  4.54354E-001
  4.09600E-001	  4.47370E-001
  4.60800E-001	  4.32933E-001
  5.12000E-001	  4.19925E-001
  5.63200E-001	  4.07502E-001
  6.14400E-001	  3.94736E-001
  6.65600E-001	  3.82197E-001
  7.16800E-001	  3.71794E-001
  7.68000E-001	  3.60723E-001
  8.19200E-001	  3.50722E-001
  9.21600E-001	  3.31174E-001
  1.02400E+000	  3.12819E-001
  1.12640E+000	  2.96536E-001
  1.22880E+000	  2.81127E-001
  1.33120E+000	  2.66336E-001
  1.43360E+000	  2.52207E-001
  1.53600E+000	  2.39278E-001
  1.63840E+000	  2.26332E-001
  1.84320E+000	  2.03884E-001
  2.04800E+000	  1.85032E-001
  2.25280E+000	  1.69129E-001
  2.45760E+000	  1.54357E-001
  2.66240E+000	  1.41491E-001
  2.86720E+000	  1.29510E-001
  3.07200E+000	  1.19227E-001
  3.22560E+000	  1.11927E-001
  3.63520E+000	  9.36834E-002
  4.04480E+000	  7.96919E-002
  4.45440E+000	  6.78033E-002
  4.86400E+000	  5.81115E-002
  5.27360E+000	  5.00931E-002
  5.68320E+000	  4.33978E-002
  6.09280E+000	  3.67033E-002
  6.50240E+000	  3.04126E-002
  7.32160E+000	  2.18306E-002
  8.14080E+000	  1.69784E-002
  8.96000E+000	  1.60953E-002
  9.77920E+000	  1.33804E-002
