ALV-5000/E-WIN Data
Date :	"13.03.17"
Time :	"12:18:03"
Samplename : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89454
Refractive Index:	       1.33000
Wavelength [nm] :	     532.00000
Angle [°]       :	      80.00000
Duration [s]    :	        30
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	     104.89204
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  2.00000E-004	  4.49447E-001
  4.00000E-004	  4.52945E-001
  6.00000E-004	  4.44509E-001
  8.00000E-004	  4.38240E-001
  1.00000E-003	  4.47729E-001
  1.20000E-003	  4.47311E-001
  1.40000E-003	  4.36290E-001
  1.60000E-003	  4.32606E-001
  1.80000E-003	  4.31244E-001
  2.00000E-003	  4.21771E-001
  2.20000E-003	  4.25858E-001
  2.40000E-003	  4.37234E-001
  2.60000E-003	  4.30578E-001
  2.80000E-003	  4.25966E-001
  3.00000E-003	  4.20796E-001
  3.20000E-003	  4.18533E-001
  3.60000E-003	  4.32124E-001
  4.00000E-003	  4.20925E-001
  4.40000E-003	  4.23525E-001
  4.80000E-003	  4.23766E-001
  5.20000E-003	  4.23944E-001
  5.60000E-003	  4.17861E-001
  6.00000E-003	  4.10717E-001
  6.40000E-003	  4.09355E-001
  7.20000E-003	  4.10226E-001
  8.00000E-003	  4.06782E-001
  8.80000E-003	  4.07072E-001
  9.60000E-003	  4.03284E-001
  1.04000E-002	  3.97278E-001
  1.12000E-002	  3.99058E-001
  1.20000E-002	  3.91795E-001
  1.28000E-002	  3.91025E-001
  1.44000E-002	  3.82630E-001
  1.60000E-002	  3.80405E-001
  1.76000E-002	  3.69017E-001
  1.92000E-002	  3.66147E-001
  2.08000E-002	  3.60552E-001
  2.24000E-002	  3.53196E-001
  2.40000E-002	  3.49336E-001
  2.56000E-002	  3.44416E-001
  2.88000E-002	  3.33258E-001
  3.20000E-002	  3.25175E-001
  3.52000E-002	  3.14363E-001
  3.84000E-002	  3.06971E-001
  4.16000E-002	  2.97533E-001
  4.48000E-002	  2.88495E-001
  4.80000E-002	  2.79879E-001
  5.12000E-002	  2.72654E-001
  5.76000E-002	  2.56147E-001
  6.40000E-002	  2.41137E-001
  7.04000E-002	  2.26149E-001
  7.68000E-002	  2.16164E-001
  8.32000E-002	  2.02555E-001
  8.96000E-002	  1.90479E-001
  9.60000E-002	  1.79184E-001
  1.02400E-001	  1.69514E-001
  1.15200E-001	  1.51593E-001
  1.28000E-001	  1.35070E-001
  1.40800E-001	  1.20693E-001
  1.53600E-001	  1.06840E-001
  1.66400E-001	  9.57806E-002
  1.79200E-001	  8.51308E-002
  1.92000E-001	  7.72528E-002
  2.04800E-001	  6.93717E-002
  2.30400E-001	  5.49625E-002
  2.56000E-001	  4.42262E-002
  2.81600E-001	  3.70304E-002
  3.07200E-001	  3.01454E-002
  3.32800E-001	  2.44768E-002
  3.58400E-001	  1.96427E-002
  3.84000E-001	  1.62348E-002
  4.09600E-001	  1.36516E-002
  4.60800E-001	  9.12616E-003
  5.12000E-001	  5.94679E-003
  5.63200E-001	  4.07113E-003
  6.14400E-001	  2.53062E-003
  6.65600E-001	  1.63443E-003
  7.16800E-001	  1.00244E-003
  7.68000E-001	  5.92668E-004
  8.19200E-001	  4.56710E-004
  9.21600E-001	 -4.72283E-004
  1.02400E+000	 -3.07937E-004
  1.12640E+000	  7.02209E-004
  1.22880E+000	  2.26760E-003
  1.33120E+000	  1.42615E-003
  1.43360E+000	  1.69281E-003
  1.53600E+000	  9.10715E-004
  1.63840E+000	  1.19075E-003
  1.84320E+000	  8.48948E-004
  2.04800E+000	  3.68410E-004
  2.25280E+000	  4.53683E-004
  2.45760E+000	  1.22431E-004
  2.66240E+000	  8.72726E-004
  2.86720E+000	 -7.12390E-004
  3.07200E+000	 -6.85747E-004
  3.22560E+000	  5.09112E-005
  3.63520E+000	  2.25359E-004
  4.04480E+000	  2.94084E-004
  4.45440E+000	  5.10538E-004
  4.86400E+000	 -1.35525E-003
  5.27360E+000	  4.03084E-004
  5.68320E+000	  1.57444E-004
  6.09280E+000	  2.28616E-003
  6.50240E+000	  7.82245E-004
  7.32160E+000	 -1.87920E-004
  8.14080E+000	  1.84571E-004
  8.96000E+000	 -1.21753E-004
  9.77920E+000	  1.78874E-004
  1.05984E+001	 -1.63058E-004
  1.14176E+001	  3.65204E-004
  1.22368E+001	 -6.53983E-005
  1.30560E+001	 -2.82064E-005
  1.46944E+001	  2.70905E-004
  1.63328E+001	  2.00748E-004
  1.79712E+001	  6.16280E-004
  1.96096E+001	 -2.64995E-004
  2.12480E+001	 -5.71274E-004
  2.28864E+001	  3.43887E-004
  2.45248E+001	 -7.05432E-004
  2.61632E+001	 -1.79858E-004
  2.94400E+001	 -1.47242E-004
  3.27168E+001	  3.65400E-004
  3.59936E+001	  2.21241E-005
  3.92704E+001	 -1.23158E-005
  4.25472E+001	  2.54227E-004
  4.58240E+001	 -7.60070E-005
  4.91008E+001	 -1.18838E-004
  5.23776E+001	 -2.03960E-004
  5.89312E+001	  2.50808E-004
  6.54848E+001	 -6.17576E-005
  7.20384E+001	  4.26480E-005
  7.85920E+001	 -4.15684E-006
  8.51456E+001	  1.91260E-004
  9.16992E+001	  1.04472E-004
  9.82528E+001	 -8.30739E-005
  1.04806E+002	 -9.97459E-005
  1.17914E+002	  6.58791E-005
  1.31021E+002	  1.11052E-004
  1.44128E+002	  1.06590E-004
  1.57235E+002	  1.12972E-004
  1.70342E+002	 -8.30523E-005
  1.83450E+002	  1.33671E-004
  1.96557E+002	 -8.49517E-005
  2.09664E+002	 -8.12386E-005
  2.35878E+002	 -2.94195E-005
  2.62093E+002	 -1.28639E-004
  2.88307E+002	  7.36838E-006
  3.14522E+002	  1.65839E-004
  3.40736E+002	 -6.05357E-005
  3.66950E+002	 -1.21277E-005
  3.93165E+002	 -1.19249E-004
  4.19379E+002	 -2.02626E-004
  4.71808E+002	 -1.36865E-004
